Id,IsDeleted,Name,ParentId,Type,RecordTypeId,Status,StartDate,EndDate,ExpectedRevenue,BudgetedCost,ActualCost,ExpectedResponse,NumberSent,IsActive,CampaignImageId,NumberOfLeads,NumberOfConvertedLeads,NumberOfContacts,NumberOfResponses,NumberOfOpportunities,NumberOfWonOpportunities,AmountAllOpportunities,AmountWonOpportunities,HierarchyNumberOfLeads,HierarchyNumberOfConvertedLeads,HierarchyNumberOfContacts,HierarchyNumberOfResponses,HierarchyNumberOfOpportunities,HierarchyNumberOfWonOpportunities,HierarchyAmountAllOpportunities,HierarchyAmountWonOpportunities,HierarchyNumberSent,HierarchyExpectedRevenue,HierarchyBudgetedCost,HierarchyActualCost,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,CampaignMemberRecordTypeId,GW_Volunteers__Number_of_Volunteers__c,GW_Volunteers__Volunteer_Completed_Hours__c,GW_Volunteers__Volunteer_Jobs__c,GW_Volunteers__Volunteer_Shifts__c,GW_Volunteers__Volunteers_Still_Needed__c,GW_Volunteers__Volunteer_Website_Time_Zone__c,Workshop_Staff_Members__c,Workshop_Type__c,Workshop_Sponsor__c,Program_Location__c,stayclassy__Classy_Campaign_Type__c,stayclassy__Commitment__c,stayclassy__Event_Image_URL__c,stayclassy__Fundraiser_Alias__c,stayclassy__address1__c,stayclassy__address2__c,stayclassy__city__c,stayclassy__country__c,stayclassy__sc_event_id__c,stayclassy__sf_contact_id__c,stayclassy__sf_designation_id__c,stayclassy__state__c,stayclassy__venue_name__c,stayclassy__zip__c,EventbriteSync__EventbriteId__c,Event_Capacity__c,stayclassy__Classy_API_Request__c,stayclassy__Classy_Designation_Id__c,stayclassy__Classy_External_ID__c,stayclassy__Classy_Fundraising_Team__c,stayclassy__Classy_Member_ID__c,stayclassy__Classy_Organization_ID__c,stayclassy__Classy_Parent_Campaign_ID__c,stayclassy__Classy_Parent_Campaign__c,stayclassy__Classy_Team_ID__c,stayclassy__Currency_Code__c,stayclassy__End_Date__c,stayclassy__Normalized_Goal_Amount__c,stayclassy__Start_Date__c,stayclassy__Team_Role__c,stayclassy__Team__c,stayclassy__Timezone_Identifier__c,stayclassy__Allocated_Fund__c,stayclassy__Deferred_Transaction_Amount__c,stayclassy__Raw_Currency_Code__c,stayclassy__Raw_Goal_Amount__c,Date_Email_Sent__c,Number_Quality_Survey_Ratings__c,Quality_Survey_Rating_Total__c,Workshop_Length_In_Days__c,Number_of_Registrants__c,EO_Email_Campaign__c,Recommendation_Rating_Total__c,Number_Recommendation_Ratings__c,Account_Name__c,stayclassy__Classy_Mode_Checked_By_Default__c,stayclassy__Classy_Mode_Enabled__c,stayclassy__Effective_Fixed_FOT_Percent__c,stayclassy__Fixed_FOT_Percent__c
70138000000rmA2AAI,0,O2O Email for MyTrak Completion,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,632,0,0,0,0,0,0,0,632,0,0,0,0,0,0,,,,00538000005SSqBAAW,3/16/2018 18:35,00538000005SSqBAAW,3/16/2018 18:35,00538000005SSqBAAW,11/7/2018 18:46,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/16/2018 0:00,0,0,,,,0,0,,,,,
70138000000rmAHAAY,0,O2O Mass Email Citi MO,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,49,0,0,0,0,0,0,0,49,0,0,0,0,0,0,,,,00538000005SSqBAAW,3/16/2018 19:17,00538000005SSqBAAW,3/16/2018 19:17,00538000005SSqBAAW,8/24/2018 17:02,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/16/2018 0:00,0,0,,,,0,0,0013800001DNyLcAAL,,,,
70138000000rmEVAAY,0,O2O Mass Email ProSphere DC,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,128,0,0,0,0,0,0,0,128,0,0,0,0,0,0,,,,00538000005SSqBAAW,3/19/2018 15:41,00538000005SSqBAAW,3/19/2018 15:41,00538000005SSqBAAW,12/21/2018 16:40,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/19/2018 0:00,0,0,,,,0,0,0013800001KktPuAAJ,,,,
70138000000rmEpAAI,0,JP Morgan Chase Foundation (CyberGrants),000000000000000AAA,,01238000000E8RT,In Progress,1/1/2018 0:00,,,,,0,0,1,000000000000000AAA,0,0,0,0,1,1,1000,1000,0,0,0,0,1,1,1000,1000,0,,,,00538000004yOepAAE,3/19/2018 17:04,00538000004yOepAAE,3/19/2018 17:04,00538000004yOepAAE,3/21/2018 3:34,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000000rmFTAAY,0,O2O Mass Email ISYS,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,,,,00538000005SSqBAAW,3/19/2018 18:54,00538000005SSqBAAW,3/19/2018 18:54,00538000005SSqBAAW,12/21/2018 16:40,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/19/2018 0:00,0,0,,,,0,0,0013800001KnXyXAAV,,,,
70138000000rmFYAAY,0,ISYS Tech- Multiple Openings,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,,,00538000005VclvAAC,3/19/2018 19:41,00538000005VclvAAC,3/19/2018 19:41,00538000005VclvAAC,8/28/2018 18:39,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/19/2018 0:00,0,0,,,,0,0,0013800001KnXyXAAV,,,,
70138000000rmFdAAI,0,CACI Cyber Security Employer Specific,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,,,,00538000005VclvAAC,3/19/2018 19:49,00538000005VclvAAC,3/19/2018 19:49,00538000005VclvAAC,4/12/2018 17:17,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/19/2018 0:00,0,0,,,,0,0,0013800001BSlAVAA1,,,,
70138000000rmKdAAI,0,O2O Mass Email CACI Analysts,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,,,,00538000005SSqBAAW,3/20/2018 14:12,00538000005SSqBAAW,3/20/2018 14:12,00538000005SSqBAAW,4/10/2018 18:42,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/20/2018 0:00,0,0,,,,0,0,0013800001BSlAVAA1,,,,
70138000000rmKsAAI,0,CACI International in Partnership with Onward to Opportunity and,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,00538000005VclvAAC,3/20/2018 14:18,00538000005VclvAAC,3/20/2018 14:22,00538000005VclvAAC,4/12/2018 17:17,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/20/2018 0:00,0,0,,,,0,0,0013800001BSlAVAA1,,,,
70138000000rmKxAAI,0,"CACI Program, Project Mgmt, and Support Employer Specific",000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,48,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,00538000005VclvAAC,3/20/2018 14:25,00538000005VclvAAC,3/20/2018 14:32,00538000005VclvAAC,9/5/2018 13:04,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/20/2018 0:00,0,0,,,,0,0,0013800001BSlAVAA1,,,,
70138000000rmLgAAI,0,O2O Mass Email CACI Log/Supply,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,42,0,0,0,0,0,0,0,42,0,0,0,0,0,0,,,,00538000005SSqBAAW,3/20/2018 15:09,00538000005SSqBAAW,3/20/2018 15:09,00538000005SSqBAAW,9/5/2018 13:04,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/20/2018 0:00,0,0,,,,0,0,0013800001BSlAVAA1,,,,
70138000000rmMtAAI,0,Amy Dodson,70138000000zYt4AAE,Fundraiser,012380000009wCR,Active,3/20/2018 0:00,10/28/2018 0:00,650,,,0,0,1,000000000000000AAA,0,0,7,7,8,8,568.93,568.93,0,0,7,7,8,8,568.93,568.93,0,650,0,0,00538000004gsNsAAI,3/20/2018 16:02,00538000004gsNsAAI,10/13/2018 10:17,00538000004gsNsAAI,10/13/2018 10:17,,,0,0,0,0,0,,,,,,Fundraiser,,,Amy Dodson,,,,,1348100,0033800002e0AVJAA2,a2438000001ajaKAAQ,,,,,,,31222,Fundraiser-1348100,,3873207,26892,161244,70138000000zYt4AAE,,USD,,,3/20/2018 0:00,,,,0,0,USD,650,,0,0,,,,0,0,,,,,
70138000000rmO1AAI,0,RIDE FOR HEROES,000000000000000AAA,Ticketed,012380000009wCR,Unpublished,8/25/2018 0:00,8/4/2028 0:00,10000,,,0,0,0,000000000000000AAA,0,0,14,14,31,29,4168.4,4108.4,0,0,14,14,31,29,4168.4,4108.4,0,10000,0,0,00538000004gsNsAAI,3/20/2018 18:46,00538000004gsNsAAI,10/6/2018 6:00,00538000004gsNsAAI,10/6/2018 6:00,,,0,0,0,0,0,,,,,,Campaign,,,,,,Raleigh,US,174208,,a2438000001ajaKAAQ,NC,Tobacco Road Harley Davidson & Dirtbag Ales Brewery and Taproom,,,,,31222,Campaign-174208,,,26892,,,,USD,8/26/2018 0:00,,8/25/2018 0:00,,,US/Eastern,0,0,USD,10000,,0,0,,,0,0,0,,1,1,3.2,
70138000000rmPnAAI,0,Bridgestone Retail Store,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,69,0,0,0,0,0,0,0,69,0,0,0,0,0,0,,,,00538000005VclvAAC,3/21/2018 14:15,00538000005VclvAAC,3/21/2018 14:15,00538000005VclvAAC,8/28/2018 19:52,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/21/2018 0:00,0,0,,,,0,0,00150000015OhY2AAK,,,,
70138000000rmPsAAI,0,Opportunities with MTA,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,27,0,0,0,0,0,0,0,27,0,0,0,0,0,0,,,,00538000004sm3bAAA,3/21/2018 14:41,00538000004sm3bAAA,3/21/2018 14:41,00538000004sm3bAAA,8/29/2018 20:10,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/21/2018 0:00,0,0,,,,0,0,00138000015Q87ZAAS,,,,
70138000000rmQvAAI,0,Anthem- Blue Cross Blue Shield,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,93,0,0,0,0,0,0,0,93,0,0,0,0,0,0,,,,00538000005VclvAAC,3/21/2018 19:16,00538000005VclvAAC,3/21/2018 19:16,00538000005VclvAAC,8/27/2018 18:03,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/21/2018 0:00,0,0,,,,0,0,0013800001Lyi2kAAB,,,,
70138000000rmRAAAY,0,CUI Cable FL,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,,,00538000004sm3bAAA,3/21/2018 19:48,00538000004sm3bAAA,3/21/2018 19:48,00538000004sm3bAAA,3/23/2018 3:32,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/21/2018 0:00,0,0,,,,0,0,0013800001IZL3xAAH,,,,
70138000000rmVvAAI,0,Federal Boise March 2018,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,3/22/2018 0:00,3/22/2018 0:00,,,,0,0,1,000000000000000AAA,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,00550000002C1oJAAS,3/22/2018 18:32,00550000002C1oJAAS,4/12/2018 13:30,00550000002C1oJAAS,12/20/2018 13:20,,,0,0,0,0,0,,Kristen Ross;Emily Gomez,Federal Employment Workshop,Mission 43,"Boise, ID",,,,,,,,,,,,,,,43483500320,40,,,,,,,,,,,,,,,,,0,0,,,,0,0,1,26,,0,0,,,,,
70138000000rmW5AAI,0,Southwire GA,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,0,000000000000000AAA,0,0,55,0,0,0,0,0,0,0,55,0,0,0,0,0,0,,,,00538000004sm3bAAA,3/22/2018 19:38,00538000004sm3bAAA,3/22/2018 19:38,00538000004sm3bAAA,5/4/2018 16:28,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/22/2018 0:00,0,0,,,,0,0,0013800001LysynAAB,,,,
70138000000rmWUAAY,0,Sloth Bros.,70138000000zYt4AAE,Team,012380000009wCR,Active,3/22/2018 0:00,,1300,,,0,0,1,000000000000000AAA,0,0,22,22,17,17,799.8,799.8,0,0,29,29,24,24,1192.6,1192.6,0,3250,0,0,00538000004gsNsAAI,3/22/2018 20:45,00538000004gsNsAAI,8/11/2018 6:00,00538000004gsNsAAI,10/30/2018 17:28,,,0,0,0,0,0,,,,,,Team,,,,,,,,163577,00350000026TtZ1AAK,a2438000001ajaKAAQ,,,,,,,31222,Team-163577,,6820940,26892,161244,70138000000zYt4AAE,,USD,,,,,,,0,0,USD,1300,,0,0,,,0,0,0,,,,,
70138000000rmWZAAY,0,Ryan Lamson,70138000000rmWUAAY,Fundraiser,012380000009wCR,Active,3/22/2018 0:00,10/28/2018 0:00,650,,,0,0,1,000000000000000AAA,0,0,2,2,2,2,124.16,124.16,0,0,2,2,2,2,124.16,124.16,0,650,0,0,00538000004gsNsAAI,3/22/2018 20:46,00538000004gsNsAAI,8/9/2018 6:00,00538000004gsNsAAI,8/22/2018 16:52,,,0,0,0,0,0,,,,,,Fundraiser,,,Ryan Lamson,,,,,1354112,00350000026TtZ1AAK,a2438000001ajaKAAQ,,,,,,,31222,Fundraiser-1354112,70138000000rmWUAAY,6820940,26892,161244,70138000000zYt4AAE,163577,USD,,,3/22/2018 0:00,primary-captain,,,0,0,USD,650,,0,0,,,0,0,0,,,,,
70138000000rmXIAAY,0,Patrick Perez,70138000000rmWUAAY,Fundraiser,012380000009wCR,Active,3/22/2018 0:00,10/28/2018 0:00,650,,,0,0,1,000000000000000AAA,0,0,5,5,5,5,268.64,268.64,0,0,5,5,5,5,268.64,268.64,0,650,0,0,00538000004gsNsAAI,3/22/2018 23:47,00538000004gsNsAAI,4/22/2018 6:00,00538000004gsNsAAI,10/30/2018 17:28,,,0,0,0,0,0,,,,,,Fundraiser,,,Patrick Perez,,,,,1354416,0033800002oDgdjAAC,a2438000001ajaKAAQ,,,,,,,31222,Fundraiser-1354416,70138000000rmWUAAY,6822202,26892,161244,70138000000zYt4AAE,163577,USD,,,3/22/2018 0:00,,,,0,0,USD,650,,0,0,,,,0,0,,,,,
70138000000rmYfAAI,0,Anthem VA,000000000000000AAA,Email,012380000009wCN,Completed,,,,,,0,0,1,000000000000000AAA,0,0,116,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,00538000004sm3bAAA,3/23/2018 12:57,00538000004sm3bAAA,4/10/2018 19:09,00538000004sm3bAAA,1/17/2019 17:20,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/23/2018 0:00,0,0,,,,0,0,0013800001Lyi2kAAB,,,,
70138000000rmYkAAI,0,Anthem NV,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,,,00538000004sm3bAAA,3/23/2018 13:12,00538000004sm3bAAA,3/23/2018 13:12,00538000004sm3bAAA,3/24/2018 14:19,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/23/2018 0:00,0,0,,,,0,0,0013800001Lyi2kAAB,,,,
70138000000rmZ9AAI,0,Hire Heroes USA's 4th Annual New York City Benefit,000000000000000AAA,Registration,012380000009wCR,Unpublished,3/23/2018 0:00,3/23/2018 0:00,700000,,,0,0,0,000000000000000AAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,0,0,00538000004gsNsAAI,3/23/2018 14:28,00538000004gsNsAAI,3/23/2018 14:38,00538000004gsNsAAI,3/24/2018 3:44,,,0,0,0,0,0,,,,,,Campaign,,,,450 E 29th St,,New York,,174900,,a2438000001ajaKAAQ,NY,"Apella, Event Space at Alexandria Center",10016,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000000rmZJAAY,0,O2O Mass Email Anthem,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,56,0,0,0,0,0,0,0,56,0,0,0,0,0,0,,,,00538000005SSqBAAW,3/23/2018 15:35,00538000005SSqBAAW,3/23/2018 15:35,00538000005SSqBAAW,5/4/2018 16:28,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/23/2018 0:00,0,0,,,,0,0,0013800001Lyi2kAAB,,,,
70138000000rmZTAAY,0,O2O Mass Email - CUI Cable,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,,,,00538000005SSqBAAW,3/23/2018 16:24,00538000005SSqBAAW,3/23/2018 16:24,00538000005SSqBAAW,4/12/2018 17:17,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/23/2018 0:00,0,0,,,,0,0,0013800001IZL3xAAH,,,,
70138000000rmZnAAI,0,The Ivy Buckhead,000000000000000AAA,,01238000000E8RT,Completed,,,,,,0,0,1,000000000000000AAA,0,0,0,0,1,1,257.65,257.65,0,0,0,0,1,1,257.65,257.65,0,0,0,0,005500000041OZSAA2,3/23/2018 19:11,005500000041OZSAA2,3/23/2018 19:11,005500000041OZSAA2,3/30/2018 3:54,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000000rmZsAAI,0,O2O Email for MyTrak Completion 3.23.18,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,00538000005SSqBAAW,3/23/2018 19:32,00538000005SSqBAAW,3/23/2018 19:34,00538000005SSqBAAW,4/12/2018 16:12,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/23/2018 0:00,0,0,,,,0,0,,,,,
70138000000rmbeAAA,0,Hire Heroes USA's 4th Annual New York City Benefit,000000000000000AAA,Registration,012380000009wCR,Unpublished,3/23/2018 0:00,3/23/2018 0:00,700000,,,0,0,0,000000000000000AAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,0,0,00538000004gsNsAAI,3/24/2018 5:30,00538000004gsNsAAI,4/23/2018 6:01,00538000004gsNsAAI,4/23/2018 6:01,,,0,0,0,0,0,,,,,,Campaign,,,,450 E 29th St,,New York,,174900,,a2438000001ajaKAAQ,NY,"Apella, Event Space at Alexandria Center",10016,,,,31222,Campaign-174900,,,26892,,,,USD,3/24/2018 0:00,,3/23/2018 0:00,,,,0,0,USD,700000,,0,0,,,,0,0,,,,,
70138000000rmfbAAA,0,Arconic Engineered Structures Multiple Openings,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,35,0,0,0,0,0,0,0,35,0,0,0,0,0,0,,,,00538000005VclvAAC,3/26/2018 16:08,00538000005VclvAAC,3/26/2018 16:08,00538000005VclvAAC,8/29/2018 20:10,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/26/2018 0:00,0,0,,,,0,0,0013800001L81gGAAR,,,,
70138000000rmgZAAQ,0,O2O Mass Email - Morgan Franklin,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,67,0,0,0,0,0,0,0,67,0,0,0,0,0,0,,,,00538000005SSqBAAW,3/26/2018 19:51,00538000005SSqBAAW,3/26/2018 19:51,00538000005SSqBAAW,9/5/2018 16:33,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/26/2018 0:00,0,0,,,,0,0,0013800001M227AAAR,,,,
70138000000rmlFAAQ,0,Virtual Career Fair March 2018,000000000000000AAA,Other,01238000000EB4O,Completed,3/15/2018 0:00,3/15/2018 0:00,,,,0,0,1,000000000000000AAA,0,0,286,286,0,0,0,0,0,0,286,286,0,0,0,0,0,0,0,0,00538000004gsNsAAI,3/27/2018 12:13,00538000004gsNsAAI,4/12/2018 14:15,00550000002C1oJAAS,1/17/2019 17:20,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000000rmlKAAQ,0,Targeted Services March 2018,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,1321,1321,0,0,0,0,0,0,1321,1321,0,0,0,0,0,,,,00550000000ztRtAAI,3/27/2018 12:56,00550000000ztRtAAI,3/27/2018 12:56,00550000000ztRtAAI,1/11/2019 19:04,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000000rmlPAAQ,0,Targeted Services Reminder March,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,1230,0,0,0,0,0,0,0,1230,0,0,0,0,0,0,,,,00550000002C1oJAAS,3/27/2018 13:15,00550000002C1oJAAS,3/27/2018 13:15,00550000002C1oJAAS,1/11/2019 19:04,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,
70138000000rmlUAAQ,0,Morgan Franklin Consulting/ CA Multiple Openings,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,,,,00538000005VclvAAC,3/27/2018 13:23,00538000005VclvAAC,3/27/2018 13:23,00538000005VclvAAC,4/21/2018 14:16,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/27/2018 0:00,0,0,,,,0,0,0013800001M227AAAR,,,,
70138000000rmleAAA,0,5.19 Challenge,000000000000000AAA,Registration With Fundraising,012380000009wCR,Active,3/27/2018 0:00,5/19/2018 0:00,250,,,0,0,1,000000000000000AAA,0,0,6,6,10,10,190.73,190.73,0,0,9,9,20,20,391.47,391.47,0,3500,0,0,00538000004gsNsAAI,3/27/2018 13:32,00538000004gsNsAAI,6/17/2018 6:00,00538000004gsNsAAI,8/22/2018 16:52,,,0,0,0,0,0,,,,,,Campaign,,,,,,,,175413,,a2438000001ajaKAAQ,,,,,,,31222,Campaign-175413,,,26892,,,,USD,5/20/2018 0:00,,3/28/2018 0:00,,,US/Eastern,0,0,USD,250,,0,0,,,,0,0,,,,,
70138000000rmmcAAA,0,Carlsbad March 2018,000000000000000AAA,Seminar / Conference,012380000009vyE,Completed,3/27/2018 0:00,3/27/2018 0:00,,,,0,0,1,000000000000000AAA,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,00550000002C1oJAAS,3/27/2018 15:11,00550000002C1oJAAS,4/12/2018 13:30,00550000002C1oJAAS,4/14/2018 3:29,,,0,0,0,0,0,,Amy Dodson;Christina Littledale;Stephanie Kinman;Wendy DeCesare,Veteran Employment Workshop,HHUSA,"San Diego, CA",,,,,,,,,,,,,,,41701795192,30,,,,,,,,,,,,,,,,,0,0,,,,0,0,1,30,,0,0,,,,,
70138000000rmoiAAA,0,Grainger - TX,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,115,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,00538000005VclvAAC,3/28/2018 15:41,00538000005VclvAAC,3/28/2018 15:42,00538000005VclvAAC,9/5/2018 16:33,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/28/2018 0:00,0,0,,,,0,0,0013800001KlLyIAAV,,,,
70138000000rmonAAA,0,Grainger - WA,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,66,0,0,0,0,0,0,0,66,0,0,0,0,0,0,,,,00538000005VclvAAC,3/28/2018 15:47,00538000005VclvAAC,3/28/2018 15:47,00538000005VclvAAC,8/28/2018 19:52,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/28/2018 0:00,0,0,,,,0,0,0013800001KlLyIAAV,,,,
70138000000rmpqAAA,0,O2O Mass Email CACI OK,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,,,,00538000005SSqBAAW,3/28/2018 19:18,00538000005SSqBAAW,3/28/2018 19:18,00538000005SSqBAAW,8/25/2018 13:55,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/28/2018 0:00,0,0,,,,0,0,0013800001BSlAVAA1,,,,
70138000000rmq0AAA,0,Grainger SC,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,,,,00538000004sm3bAAA,3/28/2018 19:20,00538000004sm3bAAA,3/28/2018 19:20,00538000004sm3bAAA,8/29/2018 12:56,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/28/2018 0:00,0,0,,,,0,0,0013800001KlLyIAAV,,,,
70138000000rmqUAAQ,0,O2O Mass Email - Grainger CA,000000000000000AAA,Email,012380000009wCN,In Progress,,,,,,0,0,1,000000000000000AAA,0,0,91,0,0,0,0,0,0,0,91,0,0,0,0,0,0,,,,00538000005SSqBAAW,3/28/2018 19:55,00538000005SSqBAAW,3/28/2018 19:55,00538000005SSqBAAW,8/27/2018 18:03,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,3/28/2018 0:00,0,0,,,,0,0,0013800001KlLyIAAV,,,,
